text,retweet_count,favorite_count,is_retweet,date,score
RT OANN If your cable company doesn't offer OANN Enjoy the 24/7 LIVE Feed of OANN on Roku nominal cost of only 499/moHow to Fro,7425,0,0,2020-08-29,348.8852188977854
Thanks JudgeJeanine ,14275,52089,0,2019-07-27,45.276335703806126
Massive amounts of money from China and other parts of the world is pouring into the United States for reasons of safety investment and interest rates We are in a very strong position Companies are also coming to the US in big numbers A beautiful thing to watch,19090,83395,0,2019-08-06,511.43940106466897
LAW amp ORDER,51034,315296,0,2020-06-04,44.95372175107376
RT WhiteHouse LIVE Press Briefing with Coronavirus Task Force ,7494,0,0,2020-04-08,122.5641436866695
RT SusanFarina6 BrandonStraka foxandfriends Nice interview with PeteHegseth   I can absolutely relate I have been a Democrat my whole,8113,0,0,2020-07-25,266.90082422412854
What was Nike thinking,30036,151673,0,2018-09-07,59.38906196247387
The Kentuky Derby decision was not a good one It was a rough and tumble race on a wet and sloppy track actually a beautiful thing to watch Only in these days of political correctness could such an overturn occur The best horse did NOT win the Kentucky Derby  not even close,11261,51030,0,2019-05-05,524.8165885130092
RT RepLeeZeldin While realDonaldTrump believes the enemy is coronavirus SpeakerPelosi believes the enemy is Pres Trump In order to de,8178,0,0,2020-04-19,276.2386468517158
Talks have begun to further increase payments to the United States South Korea is a very wealthy nation that now feels an obligation to contribute to the military defense provided by the United States of America The relationship between the two countries is a very good one,15252,88262,0,2019-08-07,474.8745616748965
                     FoxNews OANN     ,17281,67357,0,2020-01-25,60.25705266131542
House Democrats want to negotiate a 2 TRILLION spending increase but cant even pass their own plan We cant afford it anyway and its not happening,20671,96404,0,2019-04-12,270.82993437130136
RT GOPChairwoman Ever wonder why the Democrats are so obsessed with Russia  They want to distract from how strong our economy is under,7207,0,0,2019-05-08,241.1877564030871
RT SpaceX Docking confirmed  Crew Dragon has arrived at the spacestation ,44695,0,0,2020-06-02,145.3018698422169
Schiffs impeachment hearings wasting time when Congress must do real work ,22450,86324,0,2019-11-30,147.14672897924282
RT FranklinGraham 5 yrs ago today Dr Kent Brantly arrived at EmoryUniversity Hospital after contracting the Ebola virus while serving,5296,0,0,2019-08-03,252.5790028014516
RT realDonaldTrump Governors get your states testing programs amp apparatus perfected Be ready big things are happening No excuses The,35572,0,0,2020-04-12,218.8272665838666
Great earnings coming out of Stock Market Too bad Media doesnt devote much time to this,23761,127359,0,2019-01-25,171.77293061131692
The Economy is strong and good whereas the rest of the world is not doing so well Despite this the Fake News Media together with their Partner the Democrat Party are working overtime to convince people that we are in or will soon be going into a Recession They are,18054,80117,0,2019-08-23,485.49145718116824
I will be going to Austin Texas Leaving soon Always like love being in the Lone Star State Speaking to our great Farmers They hit paydirt with our incredible new Trade Deals CHINA JAPAN MEXICO CANADA SOUTH KOREA and many others,25053,132659,0,2020-01-19,447.1889134865175
RT FEMAPete I met with NCemergency officials today to discuss fema support as they assess damage and address needs in hardhit communi,3120,0,0,2019-09-09,303.87433112537707
RT elonmusk Nine years later,38049,0,0,2020-06-02,87.13491131929831
So Germany is paying Zero interest and is actually being paid to borrow money while the US a far stronger and more important credit is paying interest and just stopped I hope Quantitative Tightening Strongest Dollar in History very tough on exports No Inflation,21513,96989,0,2019-08-21,414.2784529211838
USA will be bigger and stronger than ever before ,16328,66117,0,2020-05-22,116.86550687287566
Axios whatever that is sat back and said GEEEEE lets see what can we make up today to embarrass the President Then they said why dont we say he wants to bomb a hurricane that should do it The media in our Country is totally out of control,22998,98370,0,2019-08-28,510.9716538193629
I give and have given from the beginning my entire yearly salary 400000 to 450000 back to our government Last check to HHS Covid relief My great honor ,30221,117215,0,2020-05-24,328.46171733175123
At the request of the Vice Premier of China Liu He and due to the fact that the People's Republic of China will be celebrating their 70th Anniversary,10406,51657,0,2019-09-12,321.41607093746353
RT IvankaTrump Thank you Prime Minster Abe for inviting me to address heads of State on the economic  national security imperative of ec,13269,0,0,2019-07-03,245.20272338294004
RT realDonaldTrump We are getting MS13 gang members and many other people that shouldnt be here out of our Country ,30581,0,1,2019-12-21,242.39695080565707
RT GOPChairwoman Reminder for Democrats crying crocodile tears about a brief halt in aidIn 2014 Ukraines president went before Congr,17298,0,1,2019-11-22,246.19123354747396
Statement from President Donald J Trump and First Lady Melania Trump on the Passing of Former President George HW Bush ,27387,105955,0,2018-12-01,226.1122306679343
REMEMBER FLORIDA I have been President of the United States for almost two years During that time Senator Bill Nelson didnt call me once Rick Scott called constantly requesting dollars plus for Florida Did a GREAT job on hurricanes VOTE SCOTT,21963,78359,0,2018-11-05,417.90295858337083
RT FranklinGraham I want to remind everyone of the importance of praying for POTUS realDonaldTrump this Sun June 2 We need to pray,14661,0,0,2019-06-01,274.522306770743
Today FLOTUS and I encourage all Americans to cherish and honor the memory of those we have lost through acts of love and service We will hold Parkland forever in our hearts,9471,47125,0,2020-02-15,379.35804942863456
We will always defend Great job Jay ,14666,54280,0,2020-06-06,75.53033852986161
Barr Mailin Ballots Absolutely Opens the Floodgates to Fraud via BreitbartNews This will be the Election disaster of our time MailIn Ballots will lead to a RIGGED ELECTION,23141,64685,0,2020-06-22,346.4044790440973
Cryin Chuck never had what it takes and never will ,13293,50549,0,2020-01-24,127.68990010186579
Will be interviewed by SeanHannity tonight at 900 PM Eastern on FoxNews Look forward to it,13151,63623,0,2020-04-08,208.05488897770883
RT realDonaldTrump Advertising in the Failing New York Times is WAY down Washington Post is not much better I cant say whether this is,32090,0,0,2020-04-06,270.32613219994886
RT dbongino I think its all about trying to destroy Bill Barr because Democrats are nervous hes going to get to the bottom of everythi,10065,0,0,2019-05-11,264.547510930638
It has been a scam right from the beginning with the illegally started Mueller Report FISA the leaking lying amp more Schiff should not have access to Intelligence he is a corrupt pol Amazing that they went to Bernie Sanders but not to President Trump marthamaccallum,12069,45307,0,2020-02-25,462.1766870789411
I called the politicization of the China Virus by the Radical Left Democrats a Hoax not the China Virus itself Everybody knows this except for the Fake and very Corrupt Media,37290,152229,0,2020-08-07,320.3760509016728
RT CoreyStewartVA About 200000 Virginia residents are federal workers as I travel the state this LaborDay weekend Virginians are say,7474,0,1,2018-09-03,229.64210558099734
RT SenKevinCramer Thank you POTUS realDonaldTrump for signing the CARES Act right away and for your leadership throughout this entire p,5342,0,0,2020-03-28,286.04668416906617
RT senatemajldr My statement regarding President Trump's call for bipartisan bicameral cooperation following the mass murders in El Paso,7505,0,0,2019-08-06,265.9142318093052
Asian Americans are VERY angry at what China has done to our Country and the World Chinese Americans are the most angry of all I dont blame them,39167,194285,0,2020-05-12,298.86326507213556
Great Tweet today by Tyler Q Houlton SpoxDHS on the FakeNews being put out by CNN a proud member of the Opposition Party TSA is doing a great job,11838,53813,0,2019-01-05,356.6467292619604
RT SteveScalise People all across the country should be alarmedPelosi and Schiff are trying to impeach realDonaldTrump behind closed,26056,0,0,2019-10-17,293.9434921752769
THANK YOU CALIFORNIA KAG2020 ,12044,57228,0,2020-03-04,76.20964369584986
Heading to Toledo Ohio for first Rally of the year Tremendous crowd Here we go for a big 2020 Win,22201,168579,0,2020-01-10,211.51347650376118
RT KTHopkins Imagine living in a time when a national newspaper revises its front page headline because the lefties cant handle truth,14154,0,0,2019-08-09,253.57817483281275
RT GovAbbott Texans should heed guidance from local officials as HurricaneLaura approachesLocal mandatory evacuations Jefferson Coun,4314,0,0,2020-08-26,236.03088266399115
RT CuddlyAnimal1 usminority You are an inspiration I applaud your courage,2428,0,0,2019-07-14,187.9772351669689
RT TeamTrump While Democrats debate how they plan to destroy the country President realDonaldTrump is fighting for YOUDemDebate htt,6981,0,0,2020-02-20,274.27974872477984
RT samanthazager In front of a packed AZGOP state convention RepDLesko confirmed what Americans are already thinking the Democrats,4198,0,0,2020-01-25,227.98921460472687
RT johnnydollar01 Fox News Dominates Basic Cable for 44 Consecutive Months Crushes Cable News 218 Straight MonthsFNC Finishes Month as,5367,0,0,2020-02-26,229.35670404073946
RT MZHemingway VanityFair By massive margins Independents say that the impeachment issue is 'more important to politicians than it is,7982,0,1,2019-11-24,264.0298176021561
RT WhiteHouse Next stop for USMCA the desk of President realDonaldTrump   ,6800,0,0,2020-01-23,171.32981866183806
So nice ,14195,59219,0,2020-02-28,36.61098436923992
DCs WMATA system is getting over 876M a big boost to stay open amp operating The federal funds will keep workers paid amp buses amp trains running on a limited schedule as they are needed for essential trips Good news for those who rely on transit Congrats to MayorBowser amp all,8121,34705,0,2020-05-19,537.8334140727934
