text,retweet_count,favorite_count,is_retweet,date,score
The only reason the US has reported one million cases of CoronaVirus is that our Testing is sooo much better than any other country in the World Other countries are way behind us in Testing and therefore show far fewer cases,43268,261800,0,2020-04-29,10.655462
WELCOME BACK BASEBALL ,30059,171151,0,2020-07-24,11.486394
When the former Governor of the Great State of South Carolina MarkSanford was reported missing only to then say he was away hiking on the Appalachian Trail then was found in Argentina with his Flaming Dancer friend it sounded like his political career was over It was,14550,62976,0,2019-09-09,10.085116
It wouldnt matter if you got ten times what was needed it would never be good enough Unlike other states New York unfortunately got off to a late start You should have pushed harder Stop complaining amp find out where all of these supplies are going Cuomo working hard,18128,82991,0,2020-04-02,10.022065
Bob Corker was responsible for giving us the horrible Iran Nuclear Deal which I ended yet he badmouths me for wanting to bring our young people safely back home Bob wanted to run and asked for my endorsement I said NO and the game was over MAGA I LOVE TENNESSEE,21647,97685,0,2018-12-23,10.748592
RT MZHemingway Even the news hosts seem dramatically unaware that we're up to nearly 800000 tests per day in the country,4895,0,0,2020-07-23,10.785369
Just departed New Mexico for California where we are delivering results ,11608,51488,0,2019-09-18,11.168043
RT ThatTrumpGuy Being suspended from Twitter has me missing incredible videos like this one HAVE YOU SEEN THIS Thank you realDona,13036,0,0,2019-07-30,10.712044
RT realDonaldTrump FoxNews reported incorrectly what the Federal Government is doing with respect to Portland We are demanding that th,28981,0,0,2020-07-30,9.897225
RT SaraCarterDC realDonaldTrump This monument will never be desecrated These heroes will never be defaced Their legacy will never e,8259,0,0,2020-07-04,9.172171
RT WhiteHouse LIVE Press Briefing with Coronavirus Task Force ,10583,0,0,2020-03-29,10.299895
RT RyanAFournier The reporters never saw the evidence They went off of a source who said it was credible This isnt journalism Con,14142,0,0,2019-01-19,9.921156
have the discretion to end the program that President Obama began in his discretion That program was unlawful to begin with I think its very unlikely that the SCOTUS is going to issue an order reinstating what it believes is an unlawful program DACA Is unlawful ,10964,48107,0,2019-09-06,9.388536
60Minutes forgot to report that we are helping the great farmers of the USA to the tune of 28 Billion Dollars for the last two years paid for out of Tariffs paid to the United States by China for targeting the farmer They devalued their currency therefore paying the cost,20112,71366,0,2019-10-06,10.327436
REPUBLICANS MUST STICK TOGETHER AND FIGHT ,25133,82031,0,2019-10-19,9.84663
The Fake News is showing old footage of people climbing over our Ocean Area Fence This is what it really looks like  no climbers anymore under our Administration ,51765,174421,0,2018-11-20,9.781347
RT SBAgov COVID19 UPDATE Small businesses can now apply for the PaycheckProtectionProgram The program is designed to keep small busin,5770,0,0,2020-04-03,9.702522
Will be doing a press conference today at 500 PM The White House People are working harder than I have ever seen people work It is a beautiful thing to watch,27617,158014,0,2020-03-29,9.952869
RT realDonaldTrump Republicans must stick together ,16404,0,0,2019-05-10,10.242859
We are with you Florida ,12172,53793,0,2018-10-10,10.234202
RT TomFitton Surprise  Destruction of the economy leads to less traffic and pollution,4777,0,0,2020-03-23,10.135217
Congratulations to State Representative Karen Whitsett of Michigan So glad you are getting better ,31632,113182,0,2020-04-07,10.1657505
I will be having a White House Press Conference today at 530 PM Thank you,18797,133764,0,2020-04-21,10.558089
Just returned to Washington from Louisiana amp Texas after tours and discussions concerning Hurricane Laura Thank you to FEMA and ALL God bless the families of those who perished,21228,119921,0,2020-08-29,9.9560585
Christopher Columbuss spirit of determination amp adventure has provided inspiration to generations of Americans On ColumbusDay we honor his remarkable accomplishments as a navigator amp celebrate his voyage into the unknown expanse of the Atlantic Ocean ,19213,76200,0,2018-10-08,10.858336
RT DCDraino Uh oh wouldnt want the Commies in blue states to see us Floridians all out at bars having a good time with no face masks,23971,0,0,2020-05-15,10.526888
RT jsolomonReports Extraordinary interview with Rep JimJordan about FISA abuses FBI failures and where John Durham might end up  h,6993,0,0,2020-04-04,9.61964
the President when Flynn had been cleared of everything long before that The DOJ is withholding a lot of evidence amp information as are Clapper amp Brennan amp all of the people who participated in the complete setup of Michael FlynnTerrible Sidney Powell This is a disgrace,15126,58565,0,2019-10-26,9.985042
With what I am doing in the fight with the Drug Companies drug prices will be coming down 50 60 and even 70 per cent The Democrats are fighting hard to stop me with big ad buys plus Likewise Big Pharma FAVORED NATIONS AND REBATES ARE BRINGING PRICES DOWN NOW We will win,37944,143285,0,2020-08-19,10.4183235
Really Good Jobs Numbers,13207,69319,0,2019-09-05,9.602832
AP headline was very different from my quote and meaning in the story They just cant help themselves FAKE NEWS,13921,59262,0,2018-10-17,9.456511
Prominent legal scholars agree that our actions to address the National Emergency at the Southern Border and to protect the American people are both CONSTITUTIONAL and EXPRESSLY authorized by Congress,23108,104219,0,2019-03-14,11.098137
The fact that James Comey was not prosecuted for the absolutely horrible things he did just shows how fair and reasonable Attorney General Bill Barr is So many people and experts that I have watched and read would have taken an entirely different course Comey got Lucky,15849,68951,0,2019-08-30,9.545931
RT realDonaldTrump I watched a portion of low rated very Morning Psycho Joe this Morning in order to see what Nancy Pelosi had to say,27753,0,0,2020-03-31,10.468808
RT GOPChairwoman Democrats in Congress have obstructed realDonaldTrump at every turn but he is delivering on his promise to build the w,13906,0,0,2020-02-26,10.338378
had while the Democrats are just looking out for elections This President should just continue to fight like hes always fought for himself amp for this Country Continue to put forth policies like prescription drugs amp trade policies Thats what makes this President stand,9929,44102,0,2019-12-18,10.411347
This is about proving that Donald Trump was framed by the Democrats RudyGiuliani ,23142,70752,0,2019-09-29,10.896828
RT TrumpWarRoom MarkSZaidEsq ODNIgov MarshaBlackburn It's pretty simple The CIA whistleblower is not a real whistleblower ,6712,0,1,2019-12-27,9.827681
Yesterday it was my great honor to host our third annual Made in America Showcase at the WhiteHouse ,21932,102525,0,2019-07-17,10.424361
RT alexdatig Tammy Bruce San Francisco Liberals Don't Push for Homeless Shelters Turning to Big Government,5844,0,0,2020-05-12,10.315543
The Fed raised way too early and way too much Their quantitative tightening was another big mistake While our Country is doing very well the potential wealth creation that was missed especially when measured against our debt is staggering We are competing with other,15711,74145,0,2019-07-29,10.058746
The call to the Ukrainian President was PERFECT Read the Transcript There was NOTHING said that was in any way wrong Republicans dont be led into the fools trap of saying it was not perfect but is not impeachable No it is much stronger than that NOTHING WAS DONE WRONG,22703,97106,0,2019-11-10,9.817928
RT realDonaldTrump We are getting MS13 gang members and many other people that shouldnt be here out of our Country ,30581,0,1,2019-12-21,11.035853
RT EricTrump I will be on the IngrahamAngle at 10pmET I have no doubt it will be quite the show tonight  FoxNews ,5693,0,1,2019-12-12,10.232491
Smart analysis I fully agree ,15595,63438,0,2020-01-10,9.180448
Lisa Page Testimony NO EVIDENCE OF COLLUSION BEFORE MUELLER APPOINTMENT FoxNews by Catherine Herridge Therefore the case should never have been allowed to be brought It is a totally illegal Witch Hunt,22975,80400,0,2018-09-17,11.068712
Very sadly Murder cases in Mexico in 2018 rose 33 from 2017 to 33341 This is a big contributor to the Humanitarian Crises taking place on our Southern Border and then spreading throughout our Country Worse even than Afghanistan Much caused by DRUGS Wall is being built,12018,49052,0,2019-01-31,10.462963
RT TomFitton FBI refuses to search text messages under FOIA Director Wray needs to step up and stop this stonewalling that protects corr,15612,0,0,2019-05-24,10.813315
RT JudicialWatch Judicial Watch President TomFitton breaks down a list of lawsuits that Judicial Watch has filed to get to the truth abo,7283,0,0,2019-05-05,10.368709
Governor GavinNewsom of California wont let restaurants beaches and stores open but he installs a voting both system in a highly Democrat area supposed to be mail in ballots only because our great candidate MikeGarcia2020 is winning by a lot CA25  Rigged Election,14323,40193,0,2020-05-09,9.66543
RT WhiteHouse LIVE POTUS delivers remarks at Kennedy Space Center ,9818,0,0,2020-05-30,10.943378
vindication amp exoneration from the Russian WikiLeaks and every other form of HOAX perpetrated by the DNC Radical Democrats and others This is really big stuff especially coming from a highly respected judge who was appointed by President Clinton The Witch Hunt Ends,26745,119495,0,2019-07-31,9.698805
RT tedcruz One would think a Native American woman would be more welcoming,8119,0,0,2020-02-07,9.893332
RT NancyJKoch Franklin Graham calls for prayer to 'change hearts' of Democrats  A call to pray for our Nation and its healingrealDon,6905,0,0,2019-10-03,9.719961
The Russian Witch Hunt Hoax started as the insurance policy long before I even got elected is very bad for our Country They are Entrapping people for misstatements lies or unrelated things that took place many years ago Nothing to do with Collusion A Democrat Scam,29162,107335,0,2018-12-16,10.21324
RT WhiteHouse President realDonaldTrump will ALWAYS put America first  ,13540,0,0,2020-07-30,10.939933
Louisiana REPUBLICANS thank you for a great evening Get out TOMORROW and VOTE REPUBLICAN Send the Radical Democrat establishment a loud and clear message that you are going to FIRE your Democrat Governor John Bel Edwards and send a Great Republican to the Governors Mansion ,11282,45432,0,2019-10-12,10.214663
Former Democrat Senator Harry Reid just stated that Donald Trump is very smart much more popular than people think is underestimated and will be hard to beat in the 2020 Election Thank you Harry I agree,23860,114699,0,2019-10-14,10.628334
So interesting that when I announced Trump National Doral in Miami would be used for the hosting of the G7 and then rescinded due to Do Nothing Democrat/Fake News Anger very few in Media mentioned that NO PROFITS would be taken or would be given FREE if legally permissible,20969,81922,0,2019-10-20,10.645915
